# Acquisition function (x af), grid of 25x25=625 pts
    4.50000000e+00    -1.41000000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025709e+08
    5.00000000e-01    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025713e+08
    6.66666667e-01    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025711e+08
    8.33333333e-01    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025709e+08
    1.00000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025707e+08
    1.16666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    1.33333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    1.50000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    1.66666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    1.83333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    2.00000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    2.16666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.33333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.50000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.66666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.83333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.00000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.16666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.33333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.50000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    3.66666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    3.83333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    4.00000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    4.16666667e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    4.33333333e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    4.50000000e+00    -1.29250000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    5.00000000e-01    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025712e+08
    6.66666667e-01    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025710e+08
    8.33333333e-01    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    1.00000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025707e+08
    1.16666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    1.33333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    1.50000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    1.66666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    1.83333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    2.00000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.16666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.33333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.50000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    2.66666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    2.83333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    3.00000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.16666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.33333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.50000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.66666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    3.83333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    4.00000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    4.16666667e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    4.33333333e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    4.50000000e+00    -1.17500000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    5.00000000e-01    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025712e+08
    6.66666667e-01    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025710e+08
    8.33333333e-01    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    1.00000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    1.16666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    1.33333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    1.50000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    1.66666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    1.83333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.00000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.16666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.33333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    2.50000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    2.66666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    2.83333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    3.00000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025697e+08
    3.16666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.33333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.50000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.66666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    3.83333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    4.00000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    4.16666667e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    4.33333333e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    4.50000000e+00    -1.05750000e+01    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    5.00000000e-01    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025712e+08
    6.66666667e-01    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025710e+08
    8.33333333e-01    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    1.00000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025707e+08
    1.16666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    1.33333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    1.50000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    1.66666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    1.83333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    2.00000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.16666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.33333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.50000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.66666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    2.83333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.00000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025698e+08
    3.16666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.33333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.50000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    3.66666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    3.83333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    4.00000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    4.16666667e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    4.33333333e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    4.50000000e+00    -9.40000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    5.00000000e-01    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025713e+08
    6.66666667e-01    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025711e+08
    8.33333333e-01    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025709e+08
    1.00000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025707e+08
    1.16666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    1.33333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    1.50000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    1.66666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    1.83333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    2.00000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    2.16666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.33333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.50000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.66666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    2.83333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.00000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025699e+08
    3.16666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025700e+08
    3.33333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    3.50000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025701e+08
    3.66666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025702e+08
    3.83333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
    4.00000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025705e+08
    4.16666667e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    4.33333333e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025708e+08
    4.50000000e+00    -8.22500000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025709e+08
    5.00000000e-01    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025714e+08
    6.66666667e-01    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025712e+08
    8.33333333e-01    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025710e+08
    1.00000000e+00    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025709e+08
    1.16666667e+00    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025707e+08
    1.33333333e+00    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025706e+08
    1.50000000e+00    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025704e+08
    1.66666667e+00    -7.05000000e+00    -2.74779128e+00    -1.22593403e+02    -3.36300072e+01     1.80000000e+02    -2.99996805e+01     9.39763954e+01    -1.74025703e+08
